id,status,type,quantity,requested_at,closed_at,delay_days,delay_note,material_id,user_id,project_id,created_at,updated_at,order_id,price,price_unit,surcharge,accepted_at,deleted_at,origin_quantity,variant_id,currency,bought_price
1495,delivered,swatch,1,2021-03-18T16:29:44.909Z,,,,1799,168,,2021-03-15T16:43:36.649Z,2021-05-03T19:24:06.735Z,222,0,,,,,,1651,USD,0
1496,delivered,swatch,1,2021-03-18T16:29:44.909Z,,,,1798,168,,2021-03-15T16:43:51.667Z,2021-05-03T19:24:06.750Z,222,0,,,,,,1625,USD,0
1482,delivered,swatch,1,2021-03-14T14:51:36.110Z,,,,1980,433,,2021-03-14T14:27:36.507Z,2021-05-03T19:24:06.768Z,219,0,,,,,,1930,USD,0
1484,delivered,swatch,1,2021-03-14T14:51:36.110Z,,,,1942,433,,2021-03-14T14:28:42.937Z,2021-05-03T19:24:06.783Z,219,0,,,,,,1891,USD,0
1485,delivered,swatch,1,2021-03-14T14:51:36.110Z,,,,2018,433,,2021-03-14T14:34:40.271Z,2021-05-03T19:24:06.798Z,219,0,,,,,,1968,USD,0
1489,delivered,swatch,1,2021-03-14T14:51:36.110Z,,5,,1424,433,,2021-03-14T14:39:25.431Z,2021-05-03T19:24:06.813Z,219,0,,,2021-03-16T21:22:03.740Z,,,1017,USD,0
1490,delivered,swatch,1,2021-03-14T14:51:36.110Z,,,,1208,433,,2021-03-14T14:42:14.928Z,2021-05-03T19:24:06.828Z,219,0,,,,,,812,USD,0
1362,delivered,swatch,2,2021-02-19T15:20:49.080Z,,,,1424,412,,2021-02-19T12:51:00.774Z,2021-05-03T19:24:06.843Z,212,0,,,,,,1017,USD,0
1372,delivered,swatch,2,2021-02-19T15:20:49.080Z,,,,1912,412,,2021-02-19T13:20:29.183Z,2021-05-03T19:24:06.859Z,212,0,,,,,,1771,USD,0
1352,delivered,swatch,2,2021-02-19T15:20:49.080Z,,,,657,412,,2021-02-19T12:11:34.024Z,2021-05-03T19:24:06.874Z,212,0,,,,,,366,USD,0
1392,delivered,swatch,2,2021-02-19T15:20:49.080Z,,,,488,412,,2021-02-19T14:45:08.107Z,2021-05-03T19:24:06.890Z,212,0,,,,,,1631,USD,0
1395,delivered,swatch,2,2021-02-19T15:20:49.080Z,,,,680,412,,2021-02-19T15:15:58.818Z,2021-05-03T19:24:06.906Z,212,0,,,,,,389,USD,0
1377,delivered,swatch,2,2021-02-19T15:20:49.080Z,,,,309,412,,2021-02-19T13:32:08.901Z,2021-05-03T19:24:06.921Z,212,0,,,,,,215,USD,0
1369,delivered,swatch,2,2021-02-19T15:20:49.080Z,,,,726,412,,2021-02-19T13:15:01.017Z,2021-05-03T19:24:06.936Z,212,0,,,,,,1088,USD,0
1492,delivered,swatch,1,2021-03-14T14:51:36.110Z,,,,679,433,,2021-03-14T14:44:59.071Z,2021-05-03T19:24:06.951Z,219,0,,,,,,388,USD,0
1493,delivered,swatch,1,2021-03-14T14:51:36.110Z,,5,,678,433,,2021-03-14T14:49:02.208Z,2021-05-03T19:24:06.966Z,219,0,,,2021-03-16T21:22:17.155Z,,,387,USD,0
1451,delivered,swatch,1,2021-03-10T14:44:27.363Z,,,,378,114,,2021-03-10T14:43:53.640Z,2021-05-03T19:24:06.981Z,218,0,,,,,,220,USD,0
1448,delivered,swatch,1,2021-03-10T14:44:27.363Z,,,,1802,114,,2021-03-10T14:43:13.623Z,2021-05-03T19:24:06.996Z,218,0,,,,,,1654,USD,0
1449,delivered,swatch,1,2021-03-10T14:44:27.363Z,,,,1424,114,,2021-03-10T14:43:25.019Z,2021-05-03T19:24:07.011Z,218,0,,,,,,1017,USD,0
1450,delivered,swatch,1,2021-03-10T14:44:27.363Z,,,,729,114,,2021-03-10T14:43:46.609Z,2021-05-03T19:24:07.026Z,218,0,,,,,,404,USD,0
1498,delivered,swatch,1,2021-03-18T16:29:44.909Z,,,,1503,168,,2021-03-15T16:45:07.198Z,2021-05-03T19:24:07.041Z,222,0,,,,,,1128,USD,0
1497,delivered,swatch,1,2021-03-18T16:29:44.909Z,,,,1797,168,,2021-03-15T16:44:05.598Z,2021-05-03T19:24:07.056Z,222,0,,,,,,1624,USD,0
1539,delivered,swatch,1,2021-03-26T16:24:54.610Z,,,,652,412,,2021-03-26T16:02:25.217Z,2021-05-03T19:24:07.070Z,228,0,,,,,,1835,USD,0
1528,delivered,swatch,1,2021-03-26T16:24:54.610Z,,,,501,412,,2021-03-26T15:50:23.556Z,2021-05-03T19:24:07.085Z,228,0,,,,,,1839,USD,0
1542,delivered,swatch,1,2021-03-26T16:24:54.610Z,,,,486,412,,2021-03-26T16:04:03.704Z,2021-05-03T19:24:07.100Z,228,0,,,,,,1830,USD,0
1440,delivered,swatch,1,2021-03-10T14:44:27.363Z,,5,,737,114,,2021-03-06T11:03:50.138Z,2021-05-03T19:24:07.115Z,218,0,,,2021-03-12T15:35:13.205Z,,,412,USD,0
1424,delivered,swatch,1,2021-03-01T14:08:40.846Z,,,,1503,386,,2021-03-01T11:58:32.318Z,2021-05-03T19:24:07.130Z,217,0,,,,,,1128,USD,0
1422,delivered,swatch,1,2021-03-01T14:08:40.846Z,,5,"If Standard Shipping option is chosen, these can be sent together with non-delayed items",1514,386,,2021-03-01T11:48:23.075Z,2021-05-03T19:24:07.144Z,217,0,,,2021-03-03T21:13:42.450Z,,,1241,USD,0
1766,available,sample,10,2021-05-18T17:58:02.244Z,2021-05-19T07:19:17.075Z,0,,734,168,,2021-05-18T17:57:43.851Z,2021-05-19T07:19:17.085Z,,33,,,,,,1181,,0
1765,available,sample,10,2021-05-18T17:58:02.244Z,2021-05-19T07:19:20.966Z,0,,734,168,,2021-05-18T17:57:39.210Z,2021-05-19T07:19:20.973Z,,33,,,,,,1173,,0
1764,delivered,sample,10,2021-05-18T17:58:02.244Z,,0,,734,168,,2021-05-18T17:57:26.211Z,2021-06-02T15:06:53.254Z,243,33,,,,,,1183,USD,330
